wienerW1,wienerW2,apodizationRadius,hifiDenominatorScaleW1,hifiDenominatorScaleW2,score,expandedToCenterRms,sidebandMeanToCenterRms,sidebandMinToCenterRms,sidebandBalance,totalEnergyRatioToInput,p99GainRatioToInput
0.6,0.02,1.25,1,1.2,0.0389672675100342,0.0444294855590244,0.0488373539796409,0.0477199089629596,0.977119050775208,0.115912742494565,0.0511815925574134
0.4,0.1,1.5,0.8,1.2,0.0382796084086644,0.0442482612936554,0.0485784835672178,0.0474473813589265,0.976715983595367,0.216957990712917,0.0775699672256157
0.4,0.06,1.75,0.6,1,0.0378332753674599,0.0441651316112469,0.0485573156918395,0.0474423692013208,0.977038547649656,0.515031088435154,0.11422891068413
0.4,0.06,0.75,0.8,1.2,0.037714269358165,0.0440687123258211,0.0487536547359215,0.0476928471794405,0.97824147620877,0.218528467397012,0.0744350232019529
0.6,0.03,1.75,1,1.2,0.0369308554423425,0.0438717598953711,0.0482242424526407,0.0471203960731443,0.977110135414144,0.115848718898002,0.0512103757153608
0.6,0.02,1.25,1,1,0.0367365168951467,0.0438165150957064,0.0481786548442173,0.047079110564958,0.977177771301115,0.166891047940189,0.0610437619478064
0.6,0.03,1,1.2,1,0.0363416193919557,0.0436975635619363,0.0481771780682234,0.0471014821886638,0.977672086189103,0.124174586350919,0.0534444717155625
0.3,0.1,0.75,0.6,1.2,0.0363011181666738,0.0436828557817892,0.0482266737108945,0.0471557163645596,0.977793257052,0.411027574037382,0.10655626610036
0.6,0.04,1.5,1.2,0.8,0.036275307219343,0.0436852010837514,0.0480714629910725,0.046978264475264,0.977258888167986,0.193747324576935,0.0680505592069388
0.6,0.04,1.25,1.2,1,0.0357413959188559,0.0435316462736232,0.0479402289410086,0.0468580859719783,0.977427246533138,0.12406105798034,0.0540074125739391
0.4,0.06,1.5,0.6,1,0.0346532976776066,0.0432661929955219,0.0475880499442479,0.0464991453372794,0.977118108259443,0.514976550130095,0.112911280573571
0.4,0.06,1.25,0.6,1.2,0.0346459263150242,0.0432185465224846,0.0475837747445625,0.0465049501387946,0.9773278893581,0.357908463196949,0.0934443116779974
0.6,0.015,1,1,1.2,0.0344357059396343,0.0431607984248496,0.0474582465421828,0.046375579961975,0.977186966247364,0.115915570505367,0.0504467266750086
0.6,0.03,1.75,1,1,0.0340639745417754,0.0430529560434986,0.0473322178999798,0.046250072995013,0.977137244925782,0.166776408942157,0.0610624304197545
0.6,0.02,1.25,1,0.8,0.0339638940137506,0.0430220675208268,0.0473216128541002,0.0462447155342101,0.977243013182784,0.26071516722735,0.0757319490806279
0.6,0.03,1.5,1,1.2,0.0336965027520804,0.0429441730596943,0.0472254084918534,0.0461484114850982,0.977194543336963,0.115837278803435,0.0506774625322807
0.6,0.015,0.75,1.2,1.2,0.0335502263114043,0.0428915705659128,0.0473158176823495,0.046265256582095,0.977796830917995,0.0862974672198879,0.0435651214846592
0.4,0.1,1.75,0.8,1,0.0332773633325141,0.0428301912672556,0.0469583955767352,0.0458531248190272,0.976462765728403,0.311649623412218,0.0921703787699839
0.4,0.1,1.25,0.8,1.2,0.033179467337566,0.0427951869495291,0.0470122818238843,0.0459235942167987,0.976842485307052,0.216917995602508,0.0761850110837264
0.6,0.015,1,1,1,0.0328554523959373,0.042693615446249,0.0469605912284086,0.045892210981639,0.977249429387011,0.16690404328818,0.0601056265667131
0.4,0.02,0.75,0.6,0.8,0.0328257558259966,0.0438827850693207,0.0485000722971305,0.0474399622413076,0.978142093287445,0.807964583632471,0.135943927155717
0.4,0.06,0.75,0.8,1,0.0327493112378597,0.0426465399382643,0.0471631320264389,0.0461332170797909,0.978162710948234,0.314375623344861,0.0881804705753427
0.6,0.03,1,1.2,0.8,0.0326978897187016,0.0426392850212782,0.0470163936392366,0.0459673788735731,0.977688319233655,0.193945321838388,0.0662124152224118
0.6,0.015,0.75,1.2,1,0.0320443682723556,0.0424394633760678,0.0468326778381485,0.0457957068030499,0.977857959805709,0.124257796886423,0.0519867942914174
0.4,0.03,0.75,0.6,1.2,0.0316710970470433,0.0423198010831961,0.0467948590711542,0.0457760947416513,0.978229139915695,0.358926665253678,0.0893707317592986
0.6,0.04,1.25,1.2,0.8,0.0312414996566362,0.0422000612421565,0.0464691781102281,0.0454186538200413,0.977393095102847,0.193715193757824,0.0667999818851929
0.6,0.03,1.5,1,1,0.0310591104971765,0.0421466759276834,0.0463560433319296,0.0453000982061677,0.977220982425077,0.16676038964167,0.060355430739921
0.4,0.04,1,0.6,0.8,0.0309203756499544,0.0432712650311735,0.0477236557519517,0.0466589354576176,0.977689884030089,0.806368775248994,0.138611822171035
0.4,0.1,0.75,1.2,0.8,0.0309130262979606,0.0420962502056369,0.0463955240169317,0.0453506280452283,0.977478517726796,0.234869314692016,0.0806201380444147
0.6,0.015,1,1,0.8,0.0308486986779346,0.0420798397110765,0.0463044348298334,0.0452544947538481,0.97732528040038,0.260755549911707,0.0746829830320114
0.3,0.1,1,0.6,0.8,0.0307658032138392,0.0440454993361953,0.0483964068547434,0.0472776800488367,0.976884093704219,0.91957711279087,0.16357448839269
0.4,0.1,1,1,0.8,0.030587274580141,0.0420044132960342,0.0461368696489405,0.0450677029017313,0.976826196589743,0.326720020686061,0.0948883003222525
0.6,0.03,1.75,1,0.8,0.0305757267068474,0.0419969594861508,0.0461776484297713,0.0451227015698633,0.977154599773256,0.260484467075626,0.0756184498793992
0.4,0.1,1.5,0.8,1,0.0304962041356814,0.0419800910625302,0.046043239004202,0.044962993330454,0.976538451744252,0.311615899909733,0.0911723006813442
0.6,0.015,0.75,1.2,0.8,0.0301284994601118,0.0418447658312406,0.046194823848414,0.0451753986943685,0.97793204802792,0.194129259301326,0.0645733555342831
0.6,0.06,1.75,1.2,1.2,0.0299630135998399,0.041804591067247,0.045961993104959,0.044907635532172,0.977060229516606,0.085977306233049,0.0448281687978303
0.6,0.04,1,1.2,1.2,0.0299455384312463,0.0417902634515484,0.046082032131953,0.0450538436739706,0.977687866389262,0.086166939526637,0.043861228582653
0.4,0.06,1.25,0.6,1,0.0298845608917087,0.0418166805022072,0.0460241495171289,0.0449770663896117,0.977249267210739,0.51489009983728,0.11075352828301
0.4,0.1,0.75,1,1.2,0.029466985796018,0.0416359924112674,0.0459512561909745,0.0449283200061284,0.9777386676744,0.146037185878637,0.0617858208276006
0.6,0.02,1,1,1.2,0.0292784591283641,0.0415819900702624,0.0457702803226093,0.0447350127126491,0.977381226362103,0.115878779523059,0.0495268983232356
0.6,0.015,1.75,0.8,1.2,0.0291327591678316,0.0415459962555014,0.0455504348171135,0.0444864964730098,0.976642630342049,0.163842569804988,0.058613692792854
0.4,0.03,0.75,0.6,1,0.0291146103353096,0.0415579248652994,0.045959033559282,0.0449595611878029,0.978252972395734,0.516715636520169,0.106573809162597
0.6,0.03,1.25,1,1.2,0.0288692833791271,0.0414503648234243,0.0456157591294377,0.0445818182356317,0.977333690953775,0.115819188382117,0.0497761967082808
0.6,0.02,0.75,1.2,1.2,0.028626396541687,0.0413617593891321,0.0456748457832464,0.044669385808213,0.977986570993477,0.0862704060117813,0.0428203740089033
0.3,0.1,0.75,0.6,1,0.02829723623602,0.0414403531723383,0.0457052648704878,0.0446821244886957,0.977614386773794,0.590359739137983,0.12514427555748
0.6,0.04,1.75,1,1.2,0.0279494586085903,0.0411510110845679,0.04524967614879,0.0442159445705195,0.977154939742081,0.115729409317285,0.0501466784611514
0.4,0.06,1.75,0.6,0.8,0.0278886443384999,0.042247872560463,0.0464238571372587,0.045352448515787,0.976921163222091,0.803577868548947,0.140485319640397
0.6,0.03,1.5,1,0.8,0.027852644010059,0.0411177792931607,0.0452303799885496,0.0442008243486347,0.977237519557086,0.260460330093451,0.0748421063142412
0.6,0.015,1.75,0.8,1,0.0277362880640656,0.0410869774161901,0.0450628029231852,0.0440131037495784,0.976705861475236,0.235913396571112,0.06983145657465
0.6,0.02,1,1,1,0.0275630988877625,0.0410185824969001,0.0451637542123479,0.044144772666288,0.97743806811832,0.166843160158605,0.0590680956964603
0.6,0.06,1.5,1.2,1.2,0.0273492560230302,0.0409503651830318,0.0450410168202374,0.0440113838535538,0.977140103857048,0.0859690805556334,0.0443123229827509
0.6,0.04,1,1.2,1,0.027029002011503,0.040835185042065,0.0450280040538388,0.0440227139919199,0.977674114519557,0.124024584452923,0.0521840020332452
0.6,0.02,0.75,1.2,1,0.0269823054018396,0.0408144467191811,0.0450836149541546,0.0440936612259556,0.978041828961461,0.124212945742392,0.0510858639953776
0.4,0.06,0.75,0.8,0.8,0.0269445330162474,0.0408157009476712,0.0451118373507177,0.0441212919007209,0.97804244942861,0.490510177647939,0.10856146013134
0.6,0.03,1.25,1,1,0.0265796182382296,0.0406869670161203,0.0447826886128921,0.0437687647138494,0.977359021299342,0.166735046940331,0.0594056862614445
0.6,0.015,1.5,0.8,1.2,0.026426879242225,0.0406436210859973,0.0445817563178399,0.0435443836244517,0.976731004359891,0.163828166484624,0.05794898500525
0.4,0.1,1.25,0.8,1,0.0263250048662795,0.0406082021245541,0.0445655083002297,0.0435254940816809,0.976663247919392,0.311562343292055,0.0896064809144047
0.4,0.06,1,0.6,1.2,0.0262836749171232,0.0405817351260513,0.0447353176737858,0.0437318586192185,0.977568974431241,0.357801609719617,0.0903630712276284
0.6,0.015,1.75,0.8,0.8,0.0259686989994028,0.0404845360236025,0.0444205595511683,0.0433892359921658,0.976782742733925,0.368570298088235,0.0867118951958637
0.6,0.06,1.75,1.2,1,0.0258771559384188,0.0404489748733864,0.0444559541525527,0.0434326311319392,0.976981193180515,0.123688521434208,0.0531422741346593
0.4,0.06,1.5,0.6,0.8,0.0254958849281559,0.0413932193316346,0.0455025787807826,0.0444560089180232,0.976999768127397,0.803497774583728,0.138719771654186
0.6,0.04,1.5,1,1.2,0.0254405539176137,0.0402932377962643,0.0443253047544628,0.0433163384898844,0.977237240213744,0.115718991930398,0.0496058989305885
0.6,0.02,1,1,0.8,0.0254345668031349,0.0402877231871355,0.0443738596253094,0.043375488556129,0.977500918838015,0.260642365528662,0.0733452817782437
0.4,0.1,1,0.8,1.2,0.0253054530851019,0.0402469666388154,0.0442628205378642,0.0432480048811324,0.977072955487243,0.216849849668996,0.0736772348121174
0.6,0.04,1.75,1,1,0.02517490688103,0.0402006336788757,0.0442042389008913,0.0431938179150067,0.977141988845232,0.166575645733419,0.0596639186261028
0.6,0.015,1.5,0.8,1,0.0251511851531655,0.0401974222754454,0.0441074852991853,0.0430839150292992,0.976793728707426,0.235893007668347,0.069146127364035
0.6,0.02,0.75,1.2,0.8,0.0249373701664725,0.0401033334665761,0.0443123514376606,0.04334203054514,0.978102699111202,0.194045730444499,0.0634170799750959
0.6,0.02,1.75,0.8,1.2,0.0245903282018903,0.0399964060949821,0.0438983319681863,0.042881625961382,0.976839529858647,0.163791564301928,0.0574841217049533
0.4,0.1,1.75,0.8,0.8,0.0243346444152033,0.0399221693190846,0.0437092004416307,0.0426696761001744,0.976217264764555,0.485098993131874,0.112080247917786
0.4,0.04,0.75,0.6,1.2,0.0240449057290635,0.0397792437948701,0.0439976117090815,0.0430412806943007,0.978264024395139,0.35856347050176,0.0875907313863441
0.6,0.03,1.25,1,0.8,0.0237994655629073,0.0397014594512581,0.0437033460115836,0.0427145231648423,0.977374207309453,0.260422123719474,0.0736937650811829
0.6,0.06,1.5,1.2,1,0.02358662439743,0.0396265489680771,0.0435693798984802,0.0425699127679776,0.977060331525684,0.123677204956118,0.0526306437648145
0.6,0.015,1.5,0.8,0.8,0.0235371834986555,0.039611684059285,0.0434826981331382,0.0424769406304948,0.976869938025374,0.368539150231579,0.0858787705344498
0.6,0.04,1,1.2,0.8,0.0235369709349906,0.0396008853125175,0.0436617527032065,0.0426853671238214,0.977637508369805,0.193660653755523,0.0646712215568472
0.6,0.06,1.25,1.2,1.2,0.0234496198466045,0.0395731353582434,0.0435552221653045,0.0425652892963701,0.977271775467536,0.0859560394584094,0.0435530088844259
0.4,0.03,0.75,0.6,0.8,0.0233101858946618,0.0405718753597933,0.0448733009622693,0.0438980463108549,0.978266482953093,0.807052618237125,0.132166907501141
0.4,0.1,0.75,1,1,0.0232905556901913,0.0395099040432935,0.0435605456544601,0.0425829343138889,0.977557412886286,0.209757166051562,0.0726411910062267
0.6,0.02,1.75,0.8,1,0.0230895389850668,0.0394445815315377,0.043306012779743,0.0423055275514884,0.976897313697682,0.235828883407768,0.0685013768976368
0.6,0.04,1.5,1,1,0.0228943715469565,0.0393665974458176,0.0433053173847201,0.0423189792846985,0.977223626113646,0.166561134977252,0.0590977773340283
0.4,0.06,1,0.6,1,0.0225748447416575,0.0392776724934889,0.04328173739323,0.0423073854991095,0.977488151982713,0.514743092667246,0.107263616875994
0.6,0.015,1.25,0.8,1.2,0.0224204155665873,0.039191742710568,0.0430220928820882,0.0420272815987972,0.976876734332346,0.163805419610882,0.057015011757857
0.6,0.02,1.5,0.8,1.2,0.0222791443625301,0.039136979837196,0.042974541027124,0.0419829541507336,0.97692617878654,0.163777972081886,0.0568526199325477
0.4,0.1,1.5,0.8,0.8,0.0222266318741973,0.0391344532316072,0.0428620140118878,0.0418458241003058,0.976291596766774,0.485051143126472,0.110911150647313
0.4,0.06,1.25,0.6,0.8,0.0219184206451456,0.0400148424721997,0.0440158294543767,0.0430091590252183,0.977129354560914,0.803370721051049,0.136383491152882
0.6,0.04,1.75,1,0.8,0.0218646298816524,0.0389742236567325,0.042851133930828,0.0418701138076467,0.977106320575674,0.260103398351724,0.0739138773792718
0.6,0.04,1.25,1,1.2,0.0217109017396614,0.0389112067303001,0.0428349785145429,0.0418657474082234,0.977372905510143,0.115702494923165,0.0488652046323278
0.4,0.04,0.75,0.6,1,0.0215811109231115,0.038886018073181,0.0430080090536718,0.0420725063280756,0.978248174091744,0.516102825389538,0.104439012416624
0.6,0.03,1,1,1.2,0.0215343169248743,0.0388395929117617,0.0427991397455314,0.0418398874070957,0.977587111700395,0.115788552827924,0.0483045196568186
0.6,0.015,1.25,0.8,1,0.0213259163491148,0.0387660176160065,0.0425691738055301,0.0415874696646303,0.9769386141863,0.235860797994682,0.0680277802613652
0.6,0.02,1.75,0.8,0.8,0.0212348140644174,0.0387296839997938,0.0425356827893657,0.0415557178433276,0.976961344410744,0.368412938313324,0.0850326000106056
0.6,0.06,1.75,1.2,0.8,0.0211769327798314,0.0387071126782051,0.0425172201038845,0.0415334059497869,0.976860807181329,0.192989928466515,0.0654345661374077
0.6,0.03,0.75,1.2,1.2,0.0211754968311305,0.0386905362241303,0.0427704734887875,0.0418374501873919,0.978185340837056,0.0862036763819634,0.0418202489820512
0.6,0.02,1.5,0.8,1,0.0209099515772271,0.0386002104924306,0.0423980414511378,0.0414221804719141,0.976983347677786,0.23580971299089,0.0678972109362621
0.6,0.06,1.25,1.2,1,0.0201768044967735,0.0383003746192224,0.0421388680883813,0.0411777138723117,0.977190791787437,0.123659253147775,0.0517456509315855
0.6,0.015,1.25,0.8,0.8,0.0199421319672317,0.0382069601835699,0.0419722898962887,0.0410075024722409,0.977013705317681,0.368489924092186,0.0844057969822238
0.4,0.1,1,0.8,1,0.0199280698802587,0.0382016963498894,0.041970707695104,0.041000790952557,0.976890626920257,0.311470975054749,0.0868354686330134
0.6,0.04,1.5,1,0.8,0.0198597266651842,0.0381703477175074,0.0419846329964279,0.041026843502525,0.977187141448053,0.260081687089685,0.0731993160509999
0.6,0.03,1,1,1,0.0197864602408399,0.0381351355728215,0.0420288975934717,0.0410878879002132,0.977610412189238,0.16669209677731,0.057660284519143
0.6,0.04,1.25,1,1,0.0195091618854486,0.0380226027051896,0.0418558082601452,0.0409081173060376,0.977358197260999,0.166538144272654,0.0582206503205722
0.6,0.03,0.75,1.2,1,0.0194831076905232,0.0380014787776232,0.0420142778756489,0.041098666076491,0.978207127542026,0.124101096830819,0.0499188608328286
0.6,0.06,1.5,1.2,0.8,0.0192656868954857,0.0379248980737702,0.0416742281248633,0.0407131783188635,0.976938989652782,0.192973274783688,0.0648335726520556
0.6,0.02,1.5,0.8,0.8,0.0192187232660844,0.0379046165322474,0.0416480577836045,0.0406920930074666,0.977046594078771,0.368383782857167,0.0843305843346292
0.4,0.1,1.25,0.8,0.8,0.0190811429424693,0.037863003398469,0.0414938056863206,0.0405151397117884,0.976414166925768,0.484975082137594,0.109064661723986
0.6,0.02,1.25,0.8,1.2,0.0188643029144947,0.0377537065126683,0.0414866298800443,0.0405353015479545,0.977069038028865,0.16375648389344,0.0559819027255986
0.6,0.015,0.75,1,1.2,0.0180010782592491,0.0373706864268008,0.0412141829098745,0.0402972812299951,0.977752763365842,0.115850351625038,0.0471164223615871
0.6,0.03,1.75,0.8,1.2,0.0178594062941914,0.0373162948818022,0.0410034901315613,0.0400624447914904,0.977049628286482,0.163665856944578,0.0559882295479788
0.6,0.02,1.25,0.8,1,0.0176920277422052,0.0372409969679887,0.0409354306681852,0.0399990403060273,0.977125186009447,0.235779394962447,0.066848401247453
0.6,0.03,1,1,0.8,0.0176688939933756,0.0372246820606883,0.0410298020252414,0.0401116834164304,0.977623128470224,0.260357308601857,0.0715520763290284
0.6,0.06,1,1.2,1.2,0.0175253902522658,0.0371613056958652,0.0409503607467834,0.0400294517845792,0.977511578764869,0.0859338554473111,0.0422650141443441
0.6,0.03,0.75,1.2,0.8,0.0174270831189616,0.0371092654915393,0.0410315352951917,0.0401377902715714,0.978218094517046,0.193834417922174,0.0619697826998276
0.3,0.1,0.75,0.6,0.8,0.0172035905750454,0.0386251167997232,0.0425395372672136,0.0415766712785167,0.97736538640163,0.918939310896067,0.152104274339978
0.6,0.015,0.75,1,1,0.0171375423073062,0.036982977697877,0.0407996935114119,0.0398944222656957,0.977811812594549,0.166811640708164,0.0562715854336506
0.6,0.04,1.25,1,0.8,0.0168894665091355,0.0368747048774371,0.0405871459624532,0.0396666443772119,0.977320366746337,0.260047266070568,0.0720180314041739
0.4,0.1,0.75,1,0.8,0.0168123576826714,0.0368389728516013,0.0405569541392752,0.039636530109202,0.977305395594738,0.32650967109423,0.0884438564799869
0.4,0.04,0.75,0.6,0.8,0.0167224119654717,0.0377293108455202,0.0417226660138788,0.0408134890840538,0.978209040392515,0.805886121736773,0.129269450157987
0.4,0.06,1,0.6,0.8,0.0164630405264663,0.0375995969715692,0.0414078571526724,0.0404706062821627,0.977365385823905,0.803154385483519,0.132101194822904
0.6,0.06,1.25,1.2,0.8,0.0164289334687089,0.0366633156477435,0.0403137857411154,0.0393893050663194,0.977067877456788,0.192946836442425,0.06378517937163
0.6,0.015,1,0.8,1.2,0.0164183995295663,0.0366583265834984,0.0402972044877988,0.0393761022419406,0.977142279282992,0.163766981811142,0.0553706551572311
0.6,0.03,1.75,0.8,1,0.0163570868227363,0.0366301958158946,0.0402556900713994,0.0393327799669253,0.977073797447336,0.235618162920945,0.0668366563450191
0.6,0.02,1.25,0.8,0.8,0.0162452087375007,0.0365762615955268,0.0402179977864916,0.0393005099071002,0.977187131884034,0.36833765155055,0.0829893609947993
0.6,0.06,1.75,1,1.2,0.0161977756177167,0.0365555665063031,0.0401717100535725,0.0392470431869143,0.976982138290226,0.11541729486358,0.0483777284573184
0.6,0.03,1.5,0.8,1.2,0.0161435195205072,0.0365287014659095,0.0401555554794701,0.039237334545029,0.977133402253381,0.163653577235648,0.0554903158954359
0.6,0.04,1,1,1.2,0.0160818491593578,0.036493786939779,0.0402250778994201,0.0393248390632532,0.977619960403362,0.115674486647627,0.0474249053655697
0.6,0.015,0.75,1,0.8,0.0160437951062886,0.0364728794198265,0.0402523469735397,0.0393620925753644,0.977883167936506,0.260614228403722,0.0698502719575107
0.4,0.1,1.75,0.6,1.2,0.0159786326186037,0.0364570346397112,0.0399620712076926,0.0390209518694656,0.9764496856698,0.355037530907357,0.0890493782748074
0.6,0.04,0.75,1.2,1.2,0.0158819959322382,0.0363917161906178,0.0402385313400898,0.0393618815466119,0.978213673206197,0.0861190159468231,0.0410881906079788
0.6,0.015,1,0.8,1,0.0156012789811498,0.0362678563543925,0.0398810968026778,0.0389719111965356,0.977202592731072,0.235806340505288,0.0660843894268718
0.6,0.02,0.75,1,1.2,0.0151902223813746,0.0360584785649272,0.039806030918813,0.0389277300348276,0.977935482043494,0.115817054728957,0.0464196395826446
0.6,0.06,1,1.2,1,0.0150164177753736,0.0359772954684804,0.0396302581987797,0.0387357397007229,0.977428395909763,0.123628683998389,0.050223902786864
0.6,0.03,1.5,0.8,1,0.0147760381433567,0.0358604585298647,0.0394267513961676,0.038526122233517,0.977156901576778,0.235600938871874,0.0662559310730359
0.6,0.06,1.5,1,1.2,0.0146743543688481,0.0358097148811251,0.0393678114181795,0.0384647697571863,0.977061420778494,0.115408451937774,0.0478747799327534
0.6,0.015,1,0.8,0.8,0.0145694151162681,0.0357547595110487,0.0393323392782923,0.0384385360420887,0.9772756146061,0.368406637528586,0.0820345641787494
0.6,0.03,1.75,0.8,0.8,0.0145461261730816,0.035744813711786,0.0392872103546855,0.0383870417852439,0.977087490780971,0.368014751138803,0.083015688387186
0.4,0.1,1.5,0.6,1.2,0.0145101376501218,0.0357318428132851,0.039181514497631,0.0382617376848629,0.976525235827123,0.355008349245476,0.0881595021866231
0.6,0.04,1,1,1,0.0144127076031497,0.035671074727562,0.0393167274483306,0.0384361608270962,0.977603257483939,0.166499076948921,0.0565164912502792
0.4,0.1,1,0.8,0.8,0.0142997905417059,0.0356319555177695,0.0390906065788608,0.038177352758349,0.976637512168829,0.484845109262075,0.105709751948434
0.6,0.02,0.75,1,1,0.0142600886824972,0.0355887773042704,0.0392984114076894,0.0384333849555034,0.977988259036426,0.166756017354341,0.0554558818276936
0.6,0.04,0.75,1.2,1,0.014253045858417,0.0355827196024557,0.0393419529807788,0.0384841288594917,0.978195690445103,0.123957742130532,0.0489717592062996
0.4,0.06,0.75,0.6,1.2,0.0139684325504831,0.0354360363913853,0.0391640410829315,0.0383055034227233,0.978078419987608,0.35760507808688,0.0846920315954226
0.6,0.06,1.75,1,1,0.0138455050965003,0.03538393103729,0.0388696054336701,0.0379717112980892,0.976899839204361,0.166045403532612,0.0574703445735059
0.6,0.02,1,0.8,1.2,0.0137666659585775,0.0353384722892647,0.0388854992812209,0.0380039366499506,0.977329270613325,0.163720106782027,0.0545039863880643
0.4,0.1,0.75,0.8,1.2,0.0136238298037439,0.035259688159275,0.0388704717801213,0.0379982307636307,0.977560318242994,0.216723785755405,0.0688198686042928
0.6,0.03,1.25,0.8,1.2,0.013618036839435,0.0352602851033863,0.0387890306977536,0.0379074141046184,0.977271497191957,0.163634129511601,0.0546935189221126
0.6,0.04,1.75,0.8,1.2,0.0131957545767829,0.0350350875605552,0.0385083085046873,0.0376258906888325,0.97708500190946,0.163506271787476,0.0550255717361915
0.6,0.03,1.5,0.8,0.8,0.0131287588624735,0.0349977980765341,0.0384825159546381,0.0376039515812949,0.977169778234385,0.367988741385397,0.0822445137324646
0.6,0.02,0.75,1,0.8,0.0131094248999529,0.0349782768865241,0.0386359658771646,0.0377877502415627,0.97804595753349,0.260509668226905,0.0688794545139884
0.6,0.02,1,0.8,1,0.012894567435315,0.0348672435045686,0.038377977665356,0.0375100035560455,0.977383537067041,0.235728036670784,0.0651079353013518
0.6,0.06,1.5,1,1,0.0125263343147009,0.0346655445682537,0.0380954287883902,0.0372184105251784,0.976978385829875,0.166033209143876,0.0569703923330437
0.6,0.03,1.25,0.8,1,0.0124514554492236,0.0346206185382894,0.0380906528847764,0.0372257623012077,0.977293889233535,0.235573648435005,0.0654070689342126
0.6,0.04,1,1,0.8,0.0124326218869251,0.0346070094621976,0.0381384037710977,0.0372826915188831,0.977562976747781,0.259988709974257,0.0700325730186819
0.6,0.06,1.25,1,1.2,0.0124265950907577,0.0346071653808091,0.038070853299825,0.0372025375706832,0.977192112761343,0.115394414929034,0.0471505164084257
0.4,0.1,1.75,0.6,1,0.0123859114294552,0.0346184481474706,0.0379075682972266,0.0370078322100167,0.976265001222046,0.50997099288187,0.105061779125838
0.4,0.1,1.25,0.6,1.2,0.0123371459494317,0.0345616292089816,0.0379212312074958,0.037035762861863,0.976649799665317,0.354961952811592,0.0867739225292983
0.6,0.04,0.75,1.2,0.8,0.0123152962454349,0.0345344745937668,0.038176766735817,0.0373427533559448,0.978153902198068,0.193560480310135,0.0606940437666714
0.6,0.06,1,1.2,0.8,0.0121577289656178,0.0344526158455244,0.0379272774522351,0.0370664279750061,0.977302629266941,0.19290175612578,0.0621331820208766
0.6,0.04,1.5,0.8,1.2,0.0119013460574718,0.0343060294439102,0.0377228283335102,0.0368614905814716,0.977166670949921,0.16349502585974,0.0545779413063146
0.4,0.06,0.75,0.6,1,0.0118906004534836,0.0343200081078925,0.0379149931140997,0.0370805971290935,0.977992980705674,0.514472148859038,0.100736714060611
0.6,0.02,1,0.8,0.8,0.011819713902579,0.0342557396951697,0.0377167726367853,0.0368659988297612,0.97744309102963,0.368259440458743,0.0808669922524633
0.6,0.04,1.75,0.8,1,0.0117822314036612,0.0342372458824561,0.0376302642651409,0.0367673637327659,0.977068974953378,0.235347851992514,0.0655989340682805
0.6,0.015,1.75,0.6,1.2,0.011426445679818,0.0340310562151087,0.0373005801250434,0.0364276221494734,0.976596664913963,0.248926134700026,0.0658397313381118
0.4,0.1,1.5,0.6,1,0.0112208189033415,0.0339331753941917,0.037170493588143,0.0362910216454592,0.976339514012686,0.509931717116896,0.104005093970527
0.6,0.06,1.75,1,0.8,0.0111754921661246,0.0338770141734679,0.0371918318239547,0.0363280628802048,0.976775305184255,0.259086720482633,0.0711445309019064
0.6,0.03,1.25,0.8,0.8,0.0110477430248797,0.0337943365780555,0.0371852673047192,0.0363413631722914,0.977305417075201,0.36794750691031,0.0811560834212679
0.6,0.03,0.75,1,1.2,0.011011901211725,0.0337645099833226,0.0373106750495353,0.0364944123441257,0.978122542561187,0.115732532449183,0.0455032880391573
0.6,0.015,1.75,0.6,1,0.010821983445878,0.0336611649611332,0.0369074703262794,0.0360459640411667,0.976657671807453,0.35842710085271,0.0786558067883637
0.6,0.04,1.5,0.8,1,0.0106174710993467,0.0335281101490747,0.0368661515744763,0.0360237593382933,0.977149981752741,0.235332154857889,0.0650692754551235
0.6,0.06,1.25,1,1,0.0105840120916356,0.0335070912352275,0.0368462332980942,0.0360027444276643,0.977107867075425,0.166013840516879,0.0562109893813813
0.4,0.1,0.75,0.8,1,0.010559708919547,0.0334891897206262,0.0368791263052336,0.0360446080432533,0.977371528406793,0.311301515261945,0.0812055873472974
0.6,0.1,1.75,1.2,1.2,0.0104642455246133,0.0334377779146778,0.0366363660300855,0.0357710256136598,0.97638028794354,0.0852729953193656,0.0417839657142211
0.6,0.015,1.5,0.6,1.2,0.0102425716365377,0.033293362023762,0.0365087665395253,0.0356575417085352,0.976684371681839,0.248910554866221,0.0653160297544427
0.6,0.04,1.75,0.8,0.8,0.010114825209315,0.0332068655785102,0.0364929365882868,0.0356546746626259,0.977029474631813,0.367497981070246,0.0813850233817288
0.6,0.06,1.5,1,0.8,0.0100920993479193,0.033193387958803,0.0364553409291028,0.0356115053626391,0.976852896037791,0.259068718850594,0.0704808914856082
0.6,0.03,0.75,1,1,0.0100770092787507,0.0331720659211796,0.0366601958713468,0.0358588595621225,0.978141515881791,0.166613436023057,0.0543949232874905
0.6,0.04,1.25,0.8,1.2,0.0100030583264128,0.0331313312589075,0.0364563830046129,0.0356288701120564,0.977301289257032,0.163477189036399,0.0538546549339625
0.6,0.015,1.75,0.6,0.8,0.00994202014039897,0.0331756046625888,0.03638960858119,0.035542881419122,0.976731622155848,0.559982427336445,0.0977944820474441
0.6,0.03,1,0.8,1.2,0.00987255224543021,0.0330432591454304,0.0363976700203273,0.0355795587360865,0.977522976504157,0.163601103742176,0.0534454297309205
